Time(ms)	Big Toe D	Meta 1 D	Meta 5 D 	Heel D	GDX	GDY	GDZ	ADX	ADY	ADZ	HDX	HDY	HDZ
3710	0	0	0	104,9317943	-41	14	-83	-100	26	216	28	-22	-90
3720	0	0	10,49317943	83,94543547	-56	2	-70	-101	25	215	28	-23	-90
3730	10,49317943	0	10,49317943	83,94543547	-56	2	-70	-100	33	215	28	-22	-90
3740	0	10,49317943	0	83,94543547	-59	-24	-66	-102	30	216	29	-23	-90
3770	0	10,49317943	10,49317943	136,4113326	-44	-22	-74	-102	25	212	28	-23	-90
3780	0	10,49317943	0	73,45225603	-47	-8	-56	-102	24	216	28	-23	-91
3790	10,49317943	0	0	73,45225603	-48	-17	-72	-99	27	215	28	-23	-91
3800	0	0	0	346,2749213	-37	-37	-54	-104	27	213	28	-23	-90
3810	0	0	0	178,3840504	-51	-52	-57	-103	26	213	28	-24	-90
3820	10,49317943	0	10,49317943	62,9590766	-55	-63	-67	-101	29	216	26	-23	-91
3830	10,49317943	0	0	73,45225603	-45	-59	-58	-96	24	211	29	-23	-91
3840	0	0	10,49317943	136,4113326	-55	-64	-73	-107	26	215	29	-24	-90
3850	0	10,49317943	10,49317943	62,9590766	-71	-75	-83	-96	28	222	28	-23	-90
3860	0	10,49317943	0	62,9590766	-77	-79	-85	-100	28	217	28	-23	-91
3890	0	10,49317943	0	52,46589717	-102	-64	-94	-100	27	211	28	-23	-91
3900	0	10,49317943	10,49317943	52,46589717	-111	-42	-92	-104	28	215	28	-23	-90
3910	0	0	10,49317943	52,46589717	-122	-30	-85	-98	28	214	28	-23	-91
3920	0	0	0	52,46589717	-131	-31	-76	-97	28	220	28	-23	-90
3930	0	10,49317943	10,49317943	41,97271773	-142	-16	-72	-106	25	215	28	-24	-90
3940	0	10,49317943	10,49317943	41,97271773	-146	3	-82	-101	24	217	27	-24	-90
3950	0	0	10,49317943	41,97271773	-155	-17	-81	-98	29	210	28	-24	-90
3960	0	0	0	41,97271773	-142	-44	-85	-97	24	216	28	-24	-91
3970	0	10,49317943	0	31,4795383	-143	-72	-114	-100	24	217	27	-24	-91
3980	0	10,49317943	10,49317943	31,4795383	-164	-82	-125	-94	26	217	28	-23	-91
3990	0	10,49317943	0	31,4795383	-175	-90	-129	-98	32	217	27	-24	-91
4000	0	10,49317943	0	31,4795383	-208	-72	-124	-101	26	218	27	-24	-91
4010	0	10,49317943	0	31,4795383	-227	-83	-134	-102	30	217	27	-23	-91
4020	0	10,49317943	10,49317943	20,98635887	-266	-96	-164	-99	30	220	26	-22	-91
4030	10,49317943	10,49317943	10,49317943	20,98635887	-320	-135	-167	-100	28	219	27	-23	-91
4060	10,49317943	10,49317943	10,49317943	20,98635887	-376	-165	-192	-97	30	222	27	-23	-91
4070	0	10,49317943	0	20,98635887	-423	-164	-204	-102	32	217	27	-23	-91
4080	0	20,98635887	10,49317943	20,98635887	-517	-184	-206	-106	24	227	26	-23	-91
4090	0	31,4795383	0	20,98635887	-627	-158	-236	-112	27	222	26	-22	-91
4100	0	20,98635887	10,49317943	20,98635887	-740	-101	-286	-114	18	228	27	-22	-91
4110	0	20,98635887	10,49317943	20,98635887	-925	-51	-350	-112	21	230	26	-22	-91
4120	10,49317943	20,98635887	10,49317943	20,98635887	-1090	-68	-424	-101	25	233	27	-21	-91
4130	0	31,4795383	10,49317943	20,98635887	-1261	-58	-517	-98	32	235	26	-21	-91
4140	0	31,4795383	10,49317943	20,98635887	-1453	-144	-624	-118	24	233	27	-20	-91
4150	0	31,4795383	10,49317943	20,98635887	-1762	-41	-630	-120	23	242	26	-20	-90
4180	10,49317943	41,97271773	0	10,49317943	-2489	-587	-893	-126	11	239	25	-17	-93
4190	10,49317943	41,97271773	10,49317943	20,98635887	-2489	-587	-1016	-123	19	227	26	-16	-92
4200	10,49317943	31,4795383	0	10,49317943	-2723	-762	-1016	-109	28	222	25	-15	-93
4210	10,49317943	31,4795383	10,49317943	10,49317943	-2860	-851	-1094	-100	34	220	24	-14	-93
4220	10,49317943	31,4795383	10,49317943	10,49317943	-2853	-997	-1147	-105	62	219	23	-12	-93
4230	10,49317943	31,4795383	10,49317943	10,49317943	-2884	-976	-1165	-91	61	210	23	-12	-93
4240	10,49317943	31,4795383	10,49317943	10,49317943	-2730	-925	-1131	-97	74	195	23	-11	-93
4250	10,49317943	31,4795383	10,49317943	10,49317943	-2515	-970	-1038	-97	86	182	22	-10	-94
4260	10,49317943	31,4795383	10,49317943	10,49317943	-2200	-902	-918	-103	92	172	23	-8	-94
4270	0	20,98635887	10,49317943	10,49317943	-1714	-934	-770	-102	90	160	21	-8	-95
4300	10,49317943	31,4795383	10,49317943	10,49317943	41	-1169	-328	-82	85	157	20	-7	-96
4310	10,49317943	31,4795383	10,49317943	10,49317943	593	-1125	-161	-83	73	172	20	-7	-96
4320	0	20,98635887	10,49317943	10,49317943	985	-864	56	-90	52	184	20	-6	-96
4330	0	31,4795383	10,49317943	0	1309	-523	300	-82	31	194	20	-6	-96
4340	0	31,4795383	10,49317943	10,49317943	1542	-262	466	-81	9	205	20	-5	-96
4350	0	31,4795383	10,49317943	10,49317943	1542	-262	466	-75	-5	218	19	-7	-97
4360	0	31,4795383	10,49317943	0	1663	-113	539	-76	-21	231	20	-5	-97
4370	0	31,4795383	10,49317943	10,49317943	1726	-41	577	-72	-39	239	20	-5	-96
4380	10,49317943	31,4795383	10,49317943	0	1682	1	560	-72	-51	240	19	-7	-96
4390	0	31,4795383	0	10,49317943	1530	23	515	-72	-60	252	20	-6	-97
4420	0	31,4795383	0	0	873	-25	305	-71	-60	238	19	-7	-98
4430	0	31,4795383	0	10,49317943	690	-12	240	-69	-51	236	20	-5	-98
4440	0	31,4795383	0	0	513	37	165	-69	-52	234	20	-6	-99
4450	0	31,4795383	0	0	319	225	70	-71	-51	230	22	-6	-99
4460	0	31,4795383	10,49317943	10,49317943	104	387	18	-77	-36	224	22	-5	-99
4470	10,49317943	31,4795383	0	10,49317943	20	322	5	-78	-30	222	20	-5	-100
4480	0	31,4795383	0	10,49317943	52	261	-16	-80	-31	220	21	-5	-100
4490	10,49317943	41,97271773	10,49317943	10,49317943	34	275	-16	-71	-21	219	22	-4	-100
4500	0	41,97271773	10,49317943	0	34	275	-1	-74	-25	218	22	-5	-100
4510	10,49317943	31,4795383	0	10,49317943	62	303	-1	-84	-28	213	23	-4	-100
4520	10,49317943	31,4795383	0	0	83	281	33	-89	-35	210	22	-4	-100
4550	10,49317943	31,4795383	0	0	177	167	121	-88	-33	224	23	-4	-100
4560	10,49317943	31,4795383	0	0	159	198	115	-96	-36	215	22	-5	-100
4570	0	31,4795383	10,49317943	0	133	246	69	-104	-36	220	23	-4	-100
4580	10,49317943	31,4795383	0	0	70	303	34	-100	-32	220	23	-4	-100
4590	10,49317943	31,4795383	0	0	33	306	-14	-101	-6	211	22	-4	-100
4600	10,49317943	31,4795383	0	0	16	352	-40	-90	7	210	23	-4	-100
4610	10,49317943	31,4795383	0	0	75	336	-54	-93	11	216	24	-6	-100
4620	10,49317943	31,4795383	0	0	89	268	-51	-88	9	220	24	-4	-100
4630	0	31,4795383	0	0	115	250	-45	-93	9	217	24	-5	-100
4640	0	31,4795383	0	0	109	262	-57	-90	5	216	23	-5	-100
4670	10,49317943	31,4795383	0	0	71	271	-49	-86	8	220	24	-4	-100
4680	0	31,4795383	0	0	43	291	-51	-86	9	222	24	-4	-100
4690	0	31,4795383	10,49317943	0	-4	320	-61	-95	5	219	25	-5	-100
4700	10,49317943	31,4795383	0	0	-43	328	-71	-95	5	217	24	-5	-99
4710	10,49317943	31,4795383	10,49317943	0	-101	334	-90	-96	10	220	25	-4	-100
4720	10,49317943	41,97271773	10,49317943	0	-178	318	-106	-97	9	216	26	-5	-100
4730	10,49317943	41,97271773	0	0	-233	283	-130	-98	12	216	25	-5	-100
4740	10,49317943	41,97271773	10,49317943	0	-279	225	-139	-97	11	219	25	-5	-100
4750	10,49317943	41,97271773	0	0	-323	161	-167	-97	7	214	25	-4	-100
4760	10,49317943	41,97271773	0	0	-351	110	-180	-97	5	214	25	-4	-100
4770	10,49317943	41,97271773	10,49317943	0	-363	66	-182	-94	3	217	25	-4	-100
4800	10,49317943	41,97271773	0	0	-402	129	-202	-86	7	217	26	-3	-100
4810	10,49317943	41,97271773	0	0	-402	129	-192	-88	7	221	24	-5	-99
4820	10,49317943	41,97271773	10,49317943	0	-412	195	-192	-90	5	219	25	-4	-100
4830	10,49317943	41,97271773	10,49317943	0	-393	272	-184	-89	5	225	26	-4	-99
4840	10,49317943	31,4795383	10,49317943	0	-399	342	-170	-94	5	217	25	-4	-99
4850	10,49317943	31,4795383	10,49317943	0	-376	394	-180	-92	-1	216	25	-3	-99
4860	10,49317943	31,4795383	10,49317943	0	-360	426	-168	-100	0	214	25	-3	-99
4870	10,49317943	31,4795383	10,49317943	0	-322	452	-148	-94	1	212	26	-2	-100
4880	10,49317943	31,4795383	0	0	-298	466	-142	-95	2	211	26	-3	-99
4890	10,49317943	41,97271773	10,49317943	0	-256	473	-134	-91	4	213	25	-2	-99
4920	10,49317943	41,97271773	10,49317943	0	-155	476	-106	-96	2	210	27	-3	-99
4930	0	41,97271773	10,49317943	0	-144	468	-88	-73	3	202	27	-4	-99
4940	10,49317943	41,97271773	10,49317943	0	-104	431	-137	-95	1	210	27	-3	-99
4950	10,49317943	41,97271773	0	0	-85	354	-105	-108	2	209	27	-2	-99
4960	10,49317943	41,97271773	0	0	-118	397	-77	-96	5	214	28	-2	-98
4970	20,98635887	52,46589717	0	0	-118	397	-77	-104	3	215	28	-2	-99
4980	10,49317943	41,97271773	0	0	-110	317	-89	-107	6	218	27	-2	-99
4990	10,49317943	52,46589717	0	0	-87	256	-88	-106	7	218	28	-1	-100
5000	10,49317943	62,9590766	0	0	-96	196	-101	-103	5	220	28	-2	-98
5010	10,49317943	52,46589717	0	0	-119	186	-112	-103	1	214	28	-2	-99
5020	10,49317943	52,46589717	0	0	-125	163	-114	-98	0	208	28	-2	-99
5050	0	52,46589717	0	0	-96	180	-90	-96	5	213	28	-2	-98
5060	0	52,46589717	0	0	-64	207	-81	-96	6	212	29	-2	-99
5070	0	52,46589717	0	0	-22	257	-78	-99	2	215	29	-2	-99
5080	10,49317943	52,46589717	0	0	34	289	-59	-99	3	213	28	-3	-99
5090	10,49317943	62,9590766	0	0	78	310	-47	-100	3	210	28	-2	-98
5100	10,49317943	62,9590766	0	0	114	314	-44	-99	2	212	29	-2	-99
5110	10,49317943	62,9590766	0	0	150	300	-38	-95	0	214	29	-2	-99
5120	10,49317943	62,9590766	0	0	150	300	-38	-98	3	214	29	-2	-98
5130	10,49317943	62,9590766	0	0	191	295	-24	-102	4	214	29	-2	-98
5140	10,49317943	62,9590766	0	0	216	315	-8	-97	5	221	29	-2	-98
5170	10,49317943	62,9590766	0	0	148	372	-25	-96	7	218	29	-2	-98
5180	10,49317943	52,46589717	0	0	98	401	-47	-99	9	216	30	-3	-98
5190	10,49317943	62,9590766	10,49317943	0	69	397	-72	-100	2	210	31	-3	-98
5200	10,49317943	62,9590766	10,49317943	0	37	360	-75	-108	4	212	30	-2	-98
5210	10,49317943	62,9590766	10,49317943	0	19	351	-46	-107	4	213	30	-2	-99
5220	10,49317943	62,9590766	10,49317943	0	8	305	-61	-109	5	213	30	-3	-98
5230	10,49317943	62,9590766	10,49317943	0	3	279	-56	-105	7	215	31	-3	-98
5240	10,49317943	62,9590766	10,49317943	0	-18	237	-75	-106	0	212	30	-3	-98
5250	0	62,9590766	10,49317943	0	-9	194	-62	-107	-1	210	30	-4	-98
5260	10,49317943	62,9590766	10,49317943	0	-7	161	-68	-107	4	210	31	-4	-98
5270	10,49317943	62,9590766	10,49317943	0	18	148	-66	-102	5	212	31	-3	-98
5300	10,49317943	62,9590766	10,49317943	0	55	171	-36	-99	4	209	30	-4	-98
5310	10,49317943	62,9590766	10,49317943	0	70	201	-37	-100	4	215	31	-4	-98
5320	10,49317943	62,9590766	10,49317943	0	66	192	-54	-102	7	211	31	-4	-98
5330	10,49317943	62,9590766	10,49317943	0	73	201	-41	-103	8	211	32	-3	-97
5340	10,49317943	62,9590766	10,49317943	0	102	212	-16	-107	4	213	31	-2	-98
5350	10,49317943	62,9590766	10,49317943	0	114	173	-31	-107	4	216	31	-3	-97
5360	10,49317943	62,9590766	10,49317943	0	125	156	-31	-108	7	210	31	-3	-98
5370	10,49317943	62,9590766	10,49317943	0	116	147	-35	-110	7	215	31	-3	-98
5380	10,49317943	62,9590766	10,49317943	0	96	156	-51	-107	10	214	32	-3	-98
5390	10,49317943	62,9590766	10,49317943	0	82	151	-50	-109	6	213	31	-4	-98
5400	10,49317943	62,9590766	10,49317943	0	61	150	-45	-106	7	214	32	-3	-98
5430	10,49317943	62,9590766	10,49317943	0	32	135	-55	-98	4	205	32	-3	-98
5440	10,49317943	62,9590766	10,49317943	0	49	145	-46	-104	11	216	32	-4	-98
5450	10,49317943	62,9590766	10,49317943	0	63	167	-49	-107	7	217	31	-4	-98
5460	10,49317943	62,9590766	10,49317943	0	67	193	-47	-101	10	210	31	-4	-99
5470	10,49317943	62,9590766	10,49317943	0	78	212	-44	-103	5	211	31	-3	-97
5480	10,49317943	52,46589717	10,49317943	0	89	226	-44	-103	7	208	32	-4	-97
5490	10,49317943	62,9590766	10,49317943	0	104	224	-34	-111	6	210	32	-4	-98
5500	10,49317943	73,45225603	10,49317943	0	118	208	-28	-109	6	207	32	-4	-98
5510	10,49317943	62,9590766	10,49317943	0	124	178	-40	-107	7	209	32	-4	-98
5520	0	125,9181532	10,49317943	0	128	153	-26	-105	7	209	33	-4	-97
5550	10,49317943	62,9590766	10,49317943	0	127	102	-29	-104	8	208	34	-5	-99
5560	10,49317943	62,9590766	10,49317943	0	140	55	-17	-104	10	211	33	-5	-98
5570	10,49317943	62,9590766	10,49317943	0	145	33	3	-108	8	212	32	-5	-98
5580	10,49317943	62,9590766	10,49317943	0	134	2	12	-111	5	208	33	-4	-99
5590	10,49317943	62,9590766	10,49317943	0	134	2	12	-106	6	214	33	-5	-98
5600	10,49317943	62,9590766	10,49317943	0	151	-19	9	-108	8	213	33	-6	-98
5610	10,49317943	62,9590766	10,49317943	0	162	-55	-3	-103	11	207	32	-5	-98
5620	10,49317943	62,9590766	10,49317943	0	171	-46	9	-107	9	214	33	-4	-98
5630	10,49317943	62,9590766	10,49317943	0	172	-39	20	-102	9	213	33	-6	-99
5640	10,49317943	62,9590766	10,49317943	0	164	-43	2	-102	7	210	32	-5	-98
5650	10,49317943	62,9590766	10,49317943	0	142	-32	9	-109	5	216	33	-5	-98
5680	10,49317943	52,46589717	10,49317943	0	110	-2	0	-103	10	215	33	-5	-97
5690	10,49317943	52,46589717	10,49317943	0	84	4	-12	-102	9	212	32	-6	-98
5700	10,49317943	52,46589717	10,49317943	0	64	1	-26	-103	11	215	33	-5	-98
5710	10,49317943	62,9590766	10,49317943	0	70	29	-35	-106	9	216	33	-6	-98
5720	10,49317943	62,9590766	10,49317943	0	68	23	-37	-107	10	210	33	-6	-98
5730	10,49317943	62,9590766	10,49317943	0	67	33	-34	-104	9	210	33	-5	-98
5740	10,49317943	62,9590766	10,49317943	0	67	33	-34	-102	11	214	33	-6	-97
5750	10,49317943	52,46589717	10,49317943	0	68	47	-28	-103	13	213	32	-6	-98
5760	10,49317943	62,9590766	10,49317943	0	87	57	-40	-105	8	214	33	-5	-98
5770	10,49317943	62,9590766	10,49317943	0	73	65	-47	-108	12	211	33	-6	-98
5780	10,49317943	52,46589717	10,49317943	0	67	52	-44	-105	8	213	32	-6	-97
5810	10,49317943	52,46589717	10,49317943	0	138	-20	3	-107	14	206	33	-5	-97
5820	10,49317943	62,9590766	10,49317943	0	159	-32	9	-105	7	215	32	-6	-97
5830	10,49317943	52,46589717	10,49317943	0	153	-61	4	-107	14	213	33	-7	-97
5840	10,49317943	52,46589717	10,49317943	0	149	-94	-23	-109	11	213	33	-6	-98
5850	10,49317943	52,46589717	10,49317943	0	167	-118	-31	-100	12	214	32	-6	-98
5860	10,49317943	62,9590766	10,49317943	0	187	-146	-29	-107	10	208	33	-6	-99
5870	10,49317943	52,46589717	10,49317943	0	199	-150	-28	-107	12	213	32	-7	-98
5880	10,49317943	62,9590766	10,49317943	0	212	-164	-18	-109	12	211	32	-7	-99
5890	10,49317943	62,9590766	10,49317943	0	201	-168	-18	-106	13	211	32	-7	-98
5900	10,49317943	62,9590766	10,49317943	0	201	-168	-18	-103	14	211	32	-8	-98
5930	10,49317943	62,9590766	10,49317943	0	195	-130	-23	-105	15	214	32	-7	-98
5940	10,49317943	62,9590766	10,49317943	0	208	-137	-6	-106	14	213	32	-7	-98
5950	10,49317943	62,9590766	10,49317943	0	210	-149	-3	-104	11	209	32	-8	-98
5960	0	62,9590766	10,49317943	0	214	-183	5	-100	8	212	33	-7	-98
5970	0	73,45225603	10,49317943	0	205	-206	-2	-103	21	210	32	-7	-99
5980	0	104,9317943	10,49317943	0	213	-248	-7	-104	15	208	32	-8	-98
5990	0	73,45225603	10,49317943	0	210	-309	-4	-97	11	211	32	-8	-98
6000	0	73,45225603	10,49317943	0	212	-335	3	-99	12	211	31	-8	-99
6010	10,49317943	83,94543547	10,49317943	0	206	-358	-2	-104	13	213	32	-8	-98
6020	0	94,4386149	10,49317943	0	189	-354	-7	-103	17	214	31	-9	-99
6030	0	73,45225603	10,49317943	0	159	-360	-10	-100	17	219	31	-8	-98
6060	0	125,9181532	10,49317943	0	111	-308	-40	-98	17	213	31	-9	-99
6070	10,49317943	62,9590766	10,49317943	0	95	-271	-39	-102	12	213	30	-8	-99
6080	0	83,94543547	10,49317943	0	81	-253	-48	-103	15	212	31	-8	-99
6090	10,49317943	62,9590766	10,49317943	0	96	-243	-34	-104	20	214	30	-9	-99
6100	0	73,45225603	10,49317943	0	103	-231	-43	-104	15	210	30	-9	-98
6110	10,49317943	73,45225603	10,49317943	0	105	-209	-45	-103	14	215	30	-8	-98
6120	0	73,45225603	10,49317943	0	106	-212	-50	-98	16	209	31	-8	-100
6130	10,49317943	62,9590766	10,49317943	0	118	-198	-44	-92	19	211	30	-8	-99
6140	0	73,45225603	10,49317943	0	107	-197	-35	-102	21	212	29	-8	-98
6150	10,49317943	73,45225603	10,49317943	0	136	-159	-34	-96	18	216	30	-9	-99
6160	10,49317943	73,45225603	10,49317943	0	131	-139	-39	-96	16	216	29	-9	-99
6190	10,49317943	62,9590766	10,49317943	10,49317943	122	-98	-26	-103	17	213	29	-9	-99
6200	10,49317943	73,45225603	10,49317943	10,49317943	122	-118	-31	-99	19	211	29	-10	-99
6210	10,49317943	73,45225603	10,49317943	0	122	-118	-31	-102	17	209	31	-9	-99
6220	10,49317943	62,9590766	10,49317943	10,49317943	134	-174	-34	-103	14	209	29	-8	-98
6230	10,49317943	73,45225603	10,49317943	10,49317943	153	-222	-21	-101	18	215	29	-8	-100
6240	10,49317943	62,9590766	10,49317943	10,49317943	178	-315	-28	-101	25	211	30	-9	-99
6250	10,49317943	62,9590766	10,49317943	10,49317943	196	-405	-18	-98	20	210	29	-10	-99
6260	0	62,9590766	10,49317943	10,49317943	191	-426	-3	-98	17	212	29	-9	-99
6270	10,49317943	73,45225603	10,49317943	10,49317943	171	-445	-20	-96	17	213	29	-9	-99
6280	10,49317943	62,9590766	10,49317943	10,49317943	131	-438	-6	-94	19	211	29	-10	-99
6310	10,49317943	73,45225603	10,49317943	10,49317943	112	-474	-12	-95	23	214	29	-9	-99
6320	10,49317943	83,94543547	10,49317943	10,49317943	138	-508	-7	-93	23	216	27	-11	-100
6330	10,49317943	73,45225603	10,49317943	10,49317943	142	-538	-3	-99	26	215	28	-9	-99
6340	0	104,9317943	10,49317943	10,49317943	126	-555	-13	-96	20	215	28	-10	-99
6350	10,49317943	94,4386149	10,49317943	10,49317943	119	-566	-20	-94	22	214	28	-10	-99
6360	10,49317943	94,4386149	10,49317943	10,49317943	119	-566	-20	-100	22	213	27	-10	-99
6370	10,49317943	83,94543547	20,98635887	10,49317943	103	-551	-19	-90	22	221	27	-11	-99
6380	10,49317943	83,94543547	20,98635887	10,49317943	96	-553	-16	-97	22	220	27	-11	-100
6390	10,49317943	73,45225603	10,49317943	10,49317943	98	-549	-7	-90	25	217	26	-10	-99
6400	10,49317943	136,4113326	10,49317943	10,49317943	97	-500	-20	-92	24	225	27	-9	-100
6430	10,49317943	115,4249738	10,49317943	10,49317943	42	-464	-43	-91	24	214	26	-11	-100
6440	10,49317943	157,3976915	10,49317943	10,49317943	46	-483	-32	-86	18	209	26	-10	-100
6450	10,49317943	157,3976915	20,98635887	10,49317943	33	-507	-32	-89	23	216	26	-11	-99
6460	10,49317943	146,9045121	20,98635887	10,49317943	42	-502	-31	-90	29	214	26	-10	-99
6470	0	73,45225603	10,49317943	10,49317943	43	-450	-37	-82	23	217	25	-10	-100
6480	10,49317943	157,3976915	20,98635887	10,49317943	52	-368	-44	-86	25	215	25	-10	-100
6490	0	83,94543547	20,98635887	10,49317943	30	-319	-43	-89	29	217	25	-10	-99
6500	0	115,4249738	20,98635887	10,49317943	28	-263	-36	-87	27	218	26	-10	-100
6510	0	146,9045121	20,98635887	10,49317943	45	-201	-57	-84	25	217	25	-10	-100
6520	10,49317943	83,94543547	20,98635887	10,49317943	45	-201	-57	-91	22	215	24	-11	-100
6530	0	136,4113326	20,98635887	10,49317943	37	-174	-64	-91	26	213	25	-10	-100
6560	10,49317943	136,4113326	20,98635887	10,49317943	51	-43	-8	-88	26	220	26	-11	-100
6570	10,49317943	188,8772298	20,98635887	10,49317943	44	-5	-23	-83	27	212	25	-11	-99
6580	10,49317943	199,3704092	20,98635887	10,49317943	45	19	-35	-86	28	219	26	-10	-100
6590	10,49317943	73,45225603	10,49317943	20,98635887	27	14	-26	-85	24	222	26	-11	-99
6600	10,49317943	62,9590766	10,49317943	10,49317943	10	25	-37	-85	25	216	26	-11	-99
6610	10,49317943	83,94543547	20,98635887	20,98635887	8	43	-52	-92	22	215	25	-11	-99
6620	10,49317943	503,6726128	10,49317943	10,49317943	8	45	-71	-86	24	219	25	-11	-100
6630	10,49317943	94,4386149	20,98635887	20,98635887	-21	58	-87	-88	24	219	25	-11	-99
6640	10,49317943	125,9181532	20,98635887	20,98635887	-31	88	-90	-88	23	220	26	-11	-99
6650	10,49317943	62,9590766	10,49317943	20,98635887	-46	97	-100	-88	26	220	25	-10	-99
6680	10,49317943	178,3840504	10,49317943	20,98635887	-64	173	-107	-85	23	213	26	-11	-99
6690	10,49317943	146,9045121	10,49317943	20,98635887	-70	199	-104	-87	25	213	25	-10	-100
6700	10,49317943	146,9045121	10,49317943	20,98635887	-90	210	-106	-90	21	214	25	-10	-100
6710	10,49317943	115,4249738	10,49317943	20,98635887	-97	230	-114	-87	20	219	26	-10	-99
6720	10,49317943	220,3567681	10,49317943	20,98635887	-98	221	-112	-91	26	213	26	-11	-99
6730	10,49317943	136,4113326	10,49317943	20,98635887	-83	192	-101	-91	22	214	26	-10	-99
6740	10,49317943	199,3704092	10,49317943	20,98635887	-87	177	-86	-90	25	215	25	-11	-99
6750	0	94,4386149	10,49317943	20,98635887	-74	143	-93	-92	27	216	27	-9	-100
6760	0	146,9045121	10,49317943	20,98635887	-73	126	-100	-91	23	215	26	-10	-99
6770	0	146,9045121	10,49317943	20,98635887	-76	115	-108	-89	25	213	25	-11	-99
6780	0	115,4249738	10,49317943	20,98635887	-81	112	-115	-90	24	218	26	-10	-99
6810	0	272,8226653	10,49317943	20,98635887	-92	205	-110	-87	25	218	27	-11	-99
6820	0	241,343127	10,49317943	20,98635887	-105	238	-110	-89	32	214	27	-10	-99
6830	0	188,8772298	10,49317943	20,98635887	-105	238	-110	-91	24	211	26	-10	-99
6840	0	157,3976915	10,49317943	20,98635887	-101	233	-117	-92	22	215	26	-11	-99
6850	0	157,3976915	10,49317943	20,98635887	-102	209	-123	-91	18	211	27	-10	-99
6860	10,49317943	293,8090241	10,49317943	20,98635887	-92	177	-135	-90	24	215	27	-10	-100
6870	0	209,8635887	10,49317943	20,98635887	-93	165	-133	-92	24	217	27	-10	-99
6880	10,49317943	283,3158447	10,49317943	20,98635887	-83	134	-128	-88	22	220	27	-10	-99
6890	0	220,3567681	10,49317943	10,49317943	-87	159	-126	-89	22	215	27	-10	-99
6900	0	199,3704092	10,49317943	10,49317943	-76	141	-119	-88	22	216	27	-10	-98
6930	0	230,8499475	10,49317943	10,49317943	-68	204	-115	-97	22	213	27	-10	-99
6940	0	230,8499475	10,49317943	10,49317943	-71	222	-121	-97	24	215	27	-10	-98
6950	10,49317943	304,3022036	10,49317943	10,49317943	-77	218	-115	-90	23	215	27	-10	-98
6960	10,49317943	262,3294858	10,49317943	10,49317943	-84	197	-114	-92	20	212	27	-10	-99
6970	10,49317943	178,3840504	10,49317943	10,49317943	-67	176	-114	-91	23	215	28	-9	-99
6980	10,49317943	241,343127	10,49317943	10,49317943	-67	176	-114	-91	19	215	27	-10	-99
6990	10,49317943	272,8226653	10,49317943	10,49317943	-65	171	-100	-97	22	214	29	-10	-98
7000	0	209,8635887	10,49317943	10,49317943	-69	175	-111	-95	23	212	28	-10	-99
7010	10,49317943	199,3704092	10,49317943	10,49317943	-63	129	-127	-98	22	212	28	-10	-100
7020	10,49317943	272,8226653	10,49317943	10,49317943	-55	86	-106	-94	24	213	28	-10	-98
7050	10,49317943	209,8635887	10,49317943	10,49317943	-15	55	-77	-91	24	215	28	-10	-99
7060	10,49317943	262,3294858	10,49317943	20,98635887	-16	75	-79	-97	27	214	28	-10	-99
7070	0	157,3976915	10,49317943	20,98635887	-16	88	-71	-95	21	213	28	-10	-99
7080	0	262,3294858	10,49317943	20,98635887	-15	94	-73	-94	24	207	28	-11	-99
7090	0	241,343127	10,49317943	20,98635887	-1	84	-79	-91	23	213	28	-11	-99
7100	10,49317943	220,3567681	10,49317943	20,98635887	6	60	-77	-87	21	207	28	-10	-100
7110	10,49317943	188,8772298	10,49317943	20,98635887	11	104	-81	-94	22	217	28	-10	-98
7120	0	188,8772298	10,49317943	20,98635887	-3	138	-78	-102	23	211	28	-10	-99
7130	10,49317943	157,3976915	10,49317943	20,98635887	-3	138	-70	-97	22	213	28	-10	-99
7140	10,49317943	178,3840504	10,49317943	20,98635887	-6	109	-70	-97	22	217	29	-10	-99
7150	10,49317943	83,94543547	10,49317943	20,98635887	-7	54	-58	-93	26	216	29	-10	-100
7180	0	83,94543547	10,49317943	20,98635887	22	-71	-47	-94	19	217	29	-10	-98
7190	10,49317943	146,9045121	20,98635887	20,98635887	29	-107	-62	-97	27	218	28	-10	-99
7200	10,49317943	167,8908709	10,49317943	31,4795383	42	-124	-72	-93	31	220	28	-10	-99
7210	10,49317943	94,4386149	20,98635887	31,4795383	34	-132	-77	-95	24	214	28	-11	-98
7220	10,49317943	83,94543547	10,49317943	31,4795383	18	-137	-67	-91	27	215	29	-10	-99
7230	10,49317943	104,9317943	10,49317943	31,4795383	43	-126	-66	-90	24	214	28	-10	-99
7240	10,49317943	178,3840504	20,98635887	31,4795383	46	-92	-74	-92	26	213	28	-10	-99
